Freq.	V(out)
2.21309470960567e+00	(6.10388785606217e+00dB,1.23811351516690e+02°)
2.21479397460187e+00	(6.11347605719265e+00dB,1.23786208112478e+02°)
2.21649454433279e+00	(6.12306161290429e+00dB,1.23761061489761e+02°)
2.21819641980025e+00	(6.13264452340551e+00dB,1.23735911658240e+02°)
2.21989960200682e+00	(6.14222478897760e+00dB,1.23710758629682e+02°)
2.22160409195585e+00	(6.15180240958520e+00dB,1.23685602415550e+02°)
2.22330989065144e+00	(6.16137738578363e+00dB,1.23660443025604e+02°)
2.22501699909848e+00	(6.17094971725998e+00dB,1.23635280471972e+02°)
2.22672541830264e+00	(6.18051940454166e+00dB,1.23610114764605e+02°)
2.22843514927034e+00	(6.19008644778823e+00dB,1.23584945914854e+02°)
2.23014619300878e+00	(6.19965084703379e+00dB,1.23559773934157e+02°)
2.23185855052594e+00	(6.20921260256530e+00dB,1.23534598833368e+02°)
2.23357222283057e+00	(6.21877171466451e+00dB,1.23509420622415e+02°)
2.23528721093219e+00	(6.22832818335870e+00dB,1.23484239312984e+02°)
2.23700351584110e+00	(6.23788200894421e+00dB,1.23459054916347e+02°)
2.23872113856837e+00	(6.24743319166983e+00dB,1.23433867442429e+02°)
2.24044008012587e+00	(6.25698173165013e+00dB,1.23408676902625e+02°)
2.24216034152621e+00	(6.26652762913122e+00dB,1.23383483308029e+02°)
2.24388192378280e+00	(6.27607088431172e+00dB,1.23358286669122e+02°)
2.24560482790983e+00	(6.28561149734955e+00dB,1.23333086998047e+02°)
2.24732905492225e+00	(6.29514946862115e+00dB,1.23307884303844e+02°)
2.24905460583582e+00	(6.30468479811224e+00dB,1.23282678598858e+02°)
2.25078148166704e+00	(6.31421748638364e+00dB,1.23257469892240e+02°)
2.25250968343323e+00	(6.32374753327539e+00dB,1.23232258196054e+02°)
2.25423921215247e+00	(6.33327493924983e+00dB,1.23207043521867e+02°)
2.25597006884361e+00	(6.34279970447878e+00dB,1.23181825878918e+02°)
2.25770225452632e+00	(6.35232182927001e+00dB,1.23156605278418e+02°)
2.25943577022101e+00	(6.36184131369742e+00dB,1.23131381732010e+02°)
2.26117061694891e+00	(6.37135815814367e+00dB,1.23106155249915e+02°)
2.26290679573201e+00	(6.38087236285124e+00dB,1.23080925842270e+02°)
2.26464430759310e+00	(6.39038392774129e+00dB,1.23055693522411e+02°)
2.26638315355573e+00	(6.39989285358845e+00dB,1.23030458297530e+02°)
2.26812333464427e+00	(6.40939914032848e+00dB,1.23005220180832e+02°)
2.26986485188386e+00	(6.41890278812408e+00dB,1.22979979182551e+02°)
2.27160770630042e+00	(6.42840379747529e+00dB,1.22954735313287e+02°)
2.27335189892067e+00	(6.43790216844999e+00dB,1.22929488583498e+02°)
2.27509743077211e+00	(6.44739790138461e+00dB,1.22904239004772e+02°)
2.27684430288303e+00	(6.45689099654633e+00dB,1.22878986587126e+02°)
2.27859251628253e+00	(6.46638145416994e+00dB,1.22853731341569e+02°)
2.28034207200046e+00	(6.47586927452760e+00dB,1.22828473278622e+02°)
2.28209297106749e+00	(6.48535445798554e+00dB,1.22803212408904e+02°)
2.28384521451508e+00	(6.49483700470344e+00dB,1.22777948743703e+02°)
2.28559880337547e+00	(6.50431691482018e+00dB,1.22752682293947e+02°)
2.28735373868170e+00	(6.51379418883799e+00dB,1.22727413069049e+02°)
2.28911002146761e+00	(6.52326882698277e+00dB,1.22702141080561e+02°)
2.29086765276781e+00	(6.53274082959377e+00dB,1.22676866338872e+02°)
2.29262663361774e+00	(6.54221019673054e+00dB,1.22651588854997e+02°)
2.29438696505359e+00	(6.55167692898737e+00dB,1.22626308638765e+02°)
2.29614864811240e+00	(6.56114102639623e+00dB,1.22601025701360e+02°)
2.29791168383196e+00	(6.57060248932091e+00dB,1.22575740054328e+02°)
2.29967607325087e+00	(6.58006131807615e+00dB,1.22550451707123e+02°)
2.30144181740855e+00	(6.58951751297567e+00dB,1.22525160670508e+02°)
2.30320891734518e+00	(6.59897107435202e+00dB,1.22499866955304e+02°)
2.30497737410177e+00	(6.60842200237755e+00dB,1.22474570571988e+02°)
2.30674718872011e+00	(6.61787029751446e+00dB,1.22449271530998e+02°)
2.30851836224280e+00	(6.62731595997070e+00dB,1.22423969843631e+02°)
2.31029089571324e+00	(6.63675899010116e+00dB,1.22398665519669e+02°)
2.31206479017563e+00	(6.64619938816983e+00dB,1.22373358569990e+02°)
2.31384004667497e+00	(6.65563715454316e+00dB,1.22348049004948e+02°)
2.31561666625707e+00	(6.66507228927468e+00dB,1.22322736836573e+02°)
2.31739464996852e+00	(6.67450479311790e+00dB,1.22297422073190e+02°)
2.31917399885674e+00	(6.68393466621573e+00dB,1.22272104726042e+02°)
2.32095471396994e+00	(6.69336190887865e+00dB,1.22246784805807e+02°)
2.32273679635715e+00	(6.70278652124582e+00dB,1.22221462324125e+02°)
2.32452024706818e+00	(6.71220850394870e+00dB,1.22196137289696e+02°)
2.32630506715367e+00	(6.72162785718955e+00dB,1.22170809713829e+02°)
2.32809125766505e+00	(6.73104458139719e+00dB,1.22145479606453e+02°)
2.32987881965457e+00	(6.74045867664769e+00dB,1.22120146979439e+02°)
2.33166775417528e+00	(6.74987014358840e+00dB,1.22094811841853e+02°)
2.33345806228104e+00	(6.75927898227837e+00dB,1.22069474205109e+02°)
2.33524974502653e+00	(6.76868519326905e+00dB,1.22044134079167e+02°)
2.33704280346721e+00	(6.77808877696979e+00dB,1.22018791473807e+02°)
2.33883723865939e+00	(6.78748973343541e+00dB,1.21993446401418e+02°)
2.34063305166017e+00	(6.79688806325016e+00dB,1.21968098869750e+02°)
2.34243024352745e+00	(6.80628376667268e+00dB,1.21942748891626e+02°)
2.34422881531996e+00	(6.81567684415003e+00dB,1.21917396475967e+02°)
2.34602876809725e+00	(6.82506729591155e+00dB,1.21892041634290e+02°)
2.34783010291965e+00	(6.83445512239182e+00dB,1.21866684375835e+02°)
2.34963282084835e+00	(6.84384032408555e+00dB,1.21841324711068e+02°)
2.35143692294531e+00	(6.85322290107673e+00dB,1.21815962651712e+02°)
2.35324241027334e+00	(6.86260285395154e+00dB,1.21790598206778e+02°)
2.35504928389605e+00	(6.87198018293136e+00dB,1.21765231387018e+02°)
2.35685754487787e+00	(6.88135488852597e+00dB,1.21739862203241e+02°)
2.35866719428403e+00	(6.89072697110452e+00dB,1.21714490664632e+02°)
2.36047823318062e+00	(6.90009643096492e+00dB,1.21689116782347e+02°)
2.36229066263450e+00	(6.90946326855735e+00dB,1.21663740566166e+02°)
2.36410448371339e+00	(6.91882748412572e+00dB,1.21638362027830e+02°)
2.36591969748580e+00	(6.92818907822649e+00dB,1.21612981175836e+02°)
2.36773630502108e+00	(6.93754805114279e+00dB,1.21587598021361e+02°)
2.36955430738938e+00	(6.94690440329112e+00dB,1.21562212574721e+02°)
2.37137370566170e+00	(6.95625813510931e+00dB,1.21536824845617e+02°)
2.37319450090984e+00	(6.96560924697091e+00dB,1.21511434844355e+02°)
2.37501669420643e+00	(6.97495773930404e+00dB,1.21486042581699e+02°)
2.37684028662492e+00	(6.98430361231341e+00dB,1.21460648068013e+02°)
2.37866527923960e+00	(6.99364686677038e+00dB,1.21435251312486e+02°)
2.38049167312556e+00	(7.00298750272194e+00dB,1.21409852326373e+02°)
2.38231946935873e+00	(7.01232552069623e+00dB,1.21384451119548e+02°)
2.38414866901588e+00	(7.02166092126449e+00dB,1.21359047701516e+02°)
2.38597927317457e+00	(7.03099370451547e+00dB,1.21333642084278e+02°)
2.38781128291322e+00	(7.04032387120754e+00dB,1.21308234275529e+02°)
2.38964469931107e+00	(7.04965142158233e+00dB,1.21282824287232e+02°)
2.39147952344817e+00	(7.05897635600048e+00dB,1.21257412128930e+02°)
2.39331575640543e+00	(7.06829867507108e+00dB,1.21231997810597e+02°)
2.39515339926457e+00	(7.07761837902661e+00dB,1.21206581342973e+02°)
2.39699245310814e+00	(7.08693546843043e+00dB,1.21181162735273e+02°)
2.39883291901953e+00	(7.09624994358594e+00dB,1.21155741998737e+02°)
2.40067479808296e+00	(7.10556180500660e+00dB,1.21130319142488e+02°)
2.40251809138348e+00	(7.11487105315168e+00dB,1.21104894177064e+02°)
2.40436280000698e+00	(7.12417768841102e+00dB,1.21079467112114e+02°)
2.40620892504016e+00	(7.13348171117535e+00dB,1.21054037958584e+02°)
2.40805646757058e+00	(7.14278312205914e+00dB,1.21028606725472e+02°)
2.40990542868664e+00	(7.15208192140800e+00dB,1.21003173422970e+02°)
2.41175580947754e+00	(7.16137810953252e+00dB,1.20977738062165e+02°)
2.41360761103336e+00	(7.17067168705008e+00dB,1.20952300652412e+02°)
2.41546083444498e+00	(7.17996265425995e+00dB,1.20926861203697e+02°)
2.41731548080415e+00	(7.18925101192185e+00dB,1.20901419725268e+02°)
2.41917155120342e+00	(7.19853676017907e+00dB,1.20875976227969e+02°)
2.42102904673622e+00	(7.20781989954732e+00dB,1.20850530722355e+02°)
2.42288796849679e+00	(7.21710043059464e+00dB,1.20825083217301e+02°)
2.42474831758023e+00	(7.22637835367838e+00dB,1.20799633723483e+02°)
2.42661009508246e+00	(7.23565366935256e+00dB,1.20774182250072e+02°)
2.42847330210026e+00	(7.24492637798685e+00dB,1.20748728807615e+02°)
2.43033793973124e+00	(7.25419648002180e+00dB,1.20723273406598e+02°)
2.43220400907386e+00	(7.26346397623350e+00dB,1.20697816054733e+02°)
2.43407151122742e+00	(7.27272886670628e+00dB,1.20672356764666e+02°)
2.43594044729207e+00	(7.28199115210785e+00dB,1.20646895544770e+02°)
2.43781081836880e+00	(7.29125083288175e+00dB,1.20621432405044e+02°)
2.43968262555944e+00	(7.30050790960270e+00dB,1.20595967355409e+02°)
2.44155586996667e+00	(7.30976238259062e+00dB,1.20570500405637e+02°)
2.44343055269402e+00	(7.31901425228615e+00dB,1.20545031566715e+02°)
2.44530667484587e+00	(7.32826351955085e+00dB,1.20519560846435e+02°)
2.44718423752743e+00	(7.33751018438612e+00dB,1.20494088256264e+02°)
2.44906324184479e+00	(7.34675424758137e+00dB,1.20468613805758e+02°)
2.45094368890486e+00	(7.35599570959756e+00dB,1.20443137504202e+02°)
2.45282557981542e+00	(7.36523457091335e+00dB,1.20417659361655e+02°)
2.45470891568508e+00	(7.37447083197566e+00dB,1.20392179387688e+02°)
2.45659369762331e+00	(7.38370449330237e+00dB,1.20366697592541e+02°)
2.45847992674045e+00	(7.39293555544540e+00dB,1.20341213985296e+02°)
2.46036760414767e+00	(7.40216401890791e+00dB,1.20315728576477e+02°)
2.46225673095700e+00	(7.41138988417279e+00dB,1.20290241374838e+02°)
2.46414730828133e+00	(7.42061315169580e+00dB,1.20264752391514e+02°)
2.46603933723439e+00	(7.42983382209166e+00dB,1.20239261635083e+02°)
2.46793281893077e+00	(7.43905189583909e+00dB,1.20213769115277e+02°)
2.46982775448593e+00	(7.44826737342018e+00dB,1.20188274842436e+02°)
2.47172414501618e+00	(7.45748025526551e+00dB,1.20162778826188e+02°)
2.47362199163867e+00	(7.46669054223833e+00dB,1.20137281074614e+02°)
2.47552129547143e+00	(7.47589823449764e+00dB,1.20111781599627e+02°)
2.47742205763333e+00	(7.48510333264031e+00dB,1.20086280410247e+02°)
2.47932427924412e+00	(7.49430583739722e+00dB,1.20060777514788e+02°)
2.48122796142440e+00	(7.50350574907372e+00dB,1.20035272924321e+02°)
2.48313310529562e+00	(7.51270306828068e+00dB,1.20009766648350e+02°)
2.48503971198010e+00	(7.52189779566998e+00dB,1.19984258695320e+02°)
2.48694778260103e+00	(7.53108993142297e+00dB,1.19958749076593e+02°)
2.48885731828244e+00	(7.54027947647289e+00dB,1.19933237800071e+02°)
2.49076832014925e+00	(7.54946643121599e+00dB,1.19907724875807e+02°)
2.49268078932723e+00	(7.55865079622854e+00dB,1.19882210313685e+02°)
2.49459472694300e+00	(7.56783257194448e+00dB,1.19856694123228e+02°)
2.49651013412408e+00	(7.57701175899055e+00dB,1.19831176313943e+02°)
2.49842701199883e+00	(7.58618835787108e+00dB,1.19805656895204e+02°)
2.50034536169648e+00	(7.59536236919098e+00dB,1.19780135876716e+02°)
2.50226518434713e+00	(7.60453379359631e+00dB,1.19754613267137e+02°)
2.50418648108174e+00	(7.61370263143498e+00dB,1.19729089077158e+02°)
2.50610925303216e+00	(7.62286888337728e+00dB,1.19703563315460e+02°)
2.50803350133109e+00	(7.63203254992592e+00dB,1.19678035992165e+02°)
2.50995922711210e+00	(7.64119363181392e+00dB,1.19652507115736e+02°)
2.51188643150963e+00	(7.65035212935307e+00dB,1.19626976696627e+02°)
2.51381511565901e+00	(7.65950804326768e+00dB,1.19601444743651e+02°)
2.51574528069641e+00	(7.66866137415380e+00dB,1.19575911266107e+02°)
2.51767692775891e+00	(7.67781212248620e+00dB,1.19550376273860e+02°)
2.51961005798442e+00	(7.68696028894336e+00dB,1.19524839775519e+02°)
2.52154467251177e+00	(7.69610587395238e+00dB,1.19499301781534e+02°)
2.52348077248062e+00	(7.70524887832512e+00dB,1.19473762300428e+02°)
2.52541835903155e+00	(7.71438930229311e+00dB,1.19448221342208e+02°)
2.52735743330597e+00	(7.72352714676246e+00dB,1.19422678915553e+02°)
2.52929799644619e+00	(7.73266241209836e+00dB,1.19397135030377e+02°)
2.53124004959541e+00	(7.74179509916515e+00dB,1.19371589695335e+02°)
2.53318359389769e+00	(7.75092520821686e+00dB,1.19346042920176e+02°)
2.53512863049796e+00	(7.76005273992164e+00dB,1.19320494714491e+02°)
2.53707516054205e+00	(7.76917769508537e+00dB,1.19294945086584e+02°)
2.53902318517665e+00	(7.77830007410299e+00dB,1.19269394046777e+02°)
2.54097270554936e+00	(7.78741987764924e+00dB,1.19243841603675e+02°)
2.54292372280862e+00	(7.79653710632978e+00dB,1.19218287766346e+02°)
2.54487623810379e+00	(7.80565176065525e+00dB,1.19192732544696e+02°)
2.54683025258509e+00	(7.81476384133169e+00dB,1.19167175947334e+02°)
2.54878576740363e+00	(7.82387334890630e+00dB,1.19141617983656e+02°)
2.55074278371141e+00	(7.83298028403068e+00dB,1.19116058662776e+02°)
2.55270130266130e+00	(7.84208464721031e+00dB,1.19090497994734e+02°)
2.55466132540706e+00	(7.85118643933947e+00dB,1.19064935986410e+02°)
2.55662285310335e+00	(7.86028566061959e+00dB,1.19039372649551e+02°)
2.55858588690570e+00	(7.86938231202961e+00dB,1.19013807991802e+02°)
2.56055042797053e+00	(7.87847639389975e+00dB,1.18988242022707e+02°)
2.56251647745515e+00	(7.88756790713420e+00dB,1.18962674750873e+02°)
2.56448403651777e+00	(7.89665685188810e+00dB,1.18937106186973e+02°)
2.56645310631747e+00	(7.90574322934284e+00dB,1.18911536338514e+02°)
2.56842368801423e+00	(7.91482703985600e+00dB,1.18885965214863e+02°)
2.57039578276892e+00	(7.92390828401505e+00dB,1.18860392825226e+02°)
2.57236939174329e+00	(7.93298696259951e+00dB,1.18834819178210e+02°)
2.57434451610002e+00	(7.94206307598924e+00dB,1.18809244284449e+02°)
2.57632115700263e+00	(7.95113662511450e+00dB,1.18783668151342e+02°)
2.57829931561556e+00	(7.96020761043751e+00dB,1.18758090788186e+02°)
2.58027899310416e+00	(7.96927603263060e+00dB,1.18732512203898e+02°)
2.58226019063465e+00	(7.97834189242846e+00dB,1.18706932408031e+02°)
2.58424290937414e+00	(7.98740519022527e+00dB,1.18681351409375e+02°)
2.58622715049067e+00	(7.99646592687421e+00dB,1.18655769216586e+02°)
2.58821291515314e+00	(8.00552410313124e+00dB,1.18630185837732e+02°)
2.59020020453138e+00	(8.01457971921276e+00dB,1.18604601284618e+02°)
2.59218901979608e+00	(8.02363277612757e+00dB,1.18579015563274e+02°)
2.59417936211887e+00	(8.03268327455108e+00dB,1.18553428683203e+02°)
2.59617123267225e+00	(8.04173121482248e+00dB,1.18527840654546e+02°)
2.59816463262963e+00	(8.05077659796932e+00dB,1.18502251484605e+02°)
2.60015956316532e+00	(8.05981942435284e+00dB,1.18476661183543e+02°)
2.60215602545455e+00	(8.06885969490769e+00dB,1.18451069759377e+02°)
2.60415402067342e+00	(8.07789740997789e+00dB,1.18425477221118e+02°)
2.60615354999895e+00	(8.08693257039510e+00dB,1.18399883578749e+02°)
2.60815461460906e+00	(8.09596517691274e+00dB,1.18374288838424e+02°)
2.61015721568259e+00	(8.10499523007667e+00dB,1.18348693011244e+02°)
2.61216135439926e+00	(8.11402273063944e+00dB,1.18323096104496e+02°)
2.61416703193971e+00	(8.12304767914719e+00dB,1.18297498128348e+02°)
2.61617424948549e+00	(8.13207007630757e+00dB,1.18271899091369e+02°)
2.61818300821904e+00	(8.14108992296347e+00dB,1.18246299000912e+02°)
2.62019330932373e+00	(8.15010721949800e+00dB,1.18220697867538e+02°)
2.62220515398382e+00	(8.15912196688265e+00dB,1.18195095697876e+02°)
2.62421854338449e+00	(8.16813416548168e+00dB,1.18169492503385e+02°)
2.62623347871184e+00	(8.17714381634518e+00dB,1.18143888290054e+02°)
2.62824996115285e+00	(8.18615091985839e+00dB,1.18118283067978e+02°)
2.63026799189544e+00	(8.19515547695033e+00dB,1.18092676844874e+02°)
2.63228757212842e+00	(8.20415748790917e+00dB,1.18067069631453e+02°)
2.63430870304154e+00	(8.21315695387550e+00dB,1.18041461433682e+02°)
2.63633138582543e+00	(8.22215387539267e+00dB,1.18015852261744e+02°)
2.63835562167167e+00	(8.23114825312459e+00dB,1.17990242123748e+02°)
2.64038141177273e+00	(8.24014008767067e+00dB,1.17964631028945e+02°)
2.64240875732200e+00	(8.24912937988883e+00dB,1.17939018984862e+02°)
2.64443765951379e+00	(8.25811613044802e+00dB,1.17913406000692e+02°)
2.64646811954333e+00	(8.26710033990983e+00dB,1.17887792085549e+02°)
2.64850013860675e+00	(8.27608200908272e+00dB,1.17862177246682e+02°)
2.65053371790113e+00	(8.28506113877841e+00dB,1.17836561493337e+02°)
2.65256885862445e+00	(8.29403772948674e+00dB,1.17810944834060e+02°)
2.65460556197559e+00	(8.30301178214944e+00dB,1.17785327276738e+02°)
2.65664382915440e+00	(8.31198329721060e+00dB,1.17759708831166e+02°)
2.65868366136160e+00	(8.32095227561276e+00dB,1.17734089504324e+02°)
2.66072505979886e+00	(8.32991871790665e+00dB,1.17708469305730e+02°)
2.66276802566878e+00	(8.33888262490014e+00dB,1.17682848243196e+02°)
2.66481256017486e+00	(8.34784399731900e+00dB,1.17657226325453e+02°)
2.66685866452154e+00	(8.35680283592578e+00dB,1.17631603560204e+02°)
2.66890633991417e+00	(8.36575914124330e+00dB,1.17605979957510e+02°)
2.67095558755904e+00	(8.37471291421232e+00dB,1.17580355523653e+02°)
2.67300640866337e+00	(8.38366415529246e+00dB,1.17554730269717e+02°)
2.67505880443528e+00	(8.39261286557606e+00dB,1.17529104200930e+02°)
2.67711277608386e+00	(8.40155904548722e+00dB,1.17503477327690e+02°)
2.67916832481909e+00	(8.41050269591738e+00dB,1.17477849657265e+02°)
2.68122545185189e+00	(8.41944381752219e+00dB,1.17452221198627e+02°)
2.68328415839412e+00	(8.42838241109770e+00dB,1.17426591960354e+02°)
2.68534444565856e+00	(8.43731847729966e+00dB,1.17400961949815e+02°)
2.68740631485893e+00	(8.44625201698085e+00dB,1.17375331175395e+02°)
2.68946976720988e+00	(8.45518303082005e+00dB,1.17349699645896e+02°)
2.69153480392697e+00	(8.46411151938015e+00dB,1.17324067369894e+02°)
2.69360142622673e+00	(8.47303748378225e+00dB,1.17298434354061e+02°)
2.69566963532661e+00	(8.48196092445181e+00dB,1.17272800608414e+02°)
2.69773943244498e+00	(8.49088184212641e+00dB,1.17247166140666e+02°)
2.69981081880116e+00	(8.49980023778384e+00dB,1.17221530958071e+02°)
2.70188379561540e+00	(8.50871611221338e+00dB,1.17195895068788e+02°)
2.70395836410890e+00	(8.51762946575266e+00dB,1.17170258482593e+02°)
2.70603452550378e+00	(8.52654029951588e+00dB,1.17144621206103e+02°)
2.70811228102311e+00	(8.53544861409829e+00dB,1.17118983248746e+02°)
2.71019163189090e+00	(8.54435441047816e+00dB,1.17093344616547e+02°)
2.71227257933208e+00	(8.55325768908678e+00dB,1.17067705320011e+02°)
2.71435512457256e+00	(8.56215845081717e+00dB,1.17042065365892e+02°)
2.71643926883914e+00	(8.57105669657071e+00dB,1.17016424762315e+02°)
2.71852501335960e+00	(8.57995242695996e+00dB,1.16990783516984e+02°)
2.72061235936266e+00	(8.58884564278023e+00dB,1.16965141639164e+02°)
2.72270130807797e+00	(8.59773634475805e+00dB,1.16939499136431e+02°)
2.72479186073612e+00	(8.60662453374267e+00dB,1.16913856016474e+02°)
2.72688401856867e+00	(8.61551021054751e+00dB,1.16888212286409e+02°)
2.72897778280810e+00	(8.62439337574329e+00dB,1.16862567955550e+02°)
2.73107315468784e+00	(8.63327403029426e+00dB,1.16836923032064e+02°)
2.73317013544229e+00	(8.64215217496073e+00dB,1.16811277522724e+02°)
2.73526872630677e+00	(8.65102781026089e+00dB,1.16785631436492e+02°)
2.73736892851756e+00	(8.65990093721005e+00dB,1.16759984781189e+02°)
2.73947074331189e+00	(8.66877155663114e+00dB,1.16734337564068e+02°)
2.74157417192794e+00	(8.67763966923955e+00dB,1.16708689792916e+02°)
2.74367921560484e+00	(8.68650527578921e+00dB,1.16683041476589e+02°)
2.74578587558267e+00	(8.69536837714395e+00dB,1.16657392621862e+02°)
2.74789415310246e+00	(8.70422897400848e+00dB,1.16631743236723e+02°)
2.75000404940619e+00	(8.71308706714643e+00dB,1.16606093330502e+02°)
2.75211556573682e+00	(8.72194265735875e+00dB,1.16580442909497e+02°)
2.75422870333822e+00	(8.73079574547397e+00dB,1.16554791982304e+02°)
2.75634346345526e+00	(8.73964633227545e+00dB,1.16529140555452e+02°)
2.75845984733373e+00	(8.74849441869760e+00dB,1.16503488638039e+02°)
2.76057785622040e+00	(8.75734000525805e+00dB,1.16477836237633e+02°)
2.76269749136299e+00	(8.76618309288402e+00dB,1.16452183361648e+02°)
2.76481875401017e+00	(8.77502368234371e+00dB,1.16426530018696e+02°)
2.76694164541157e+00	(8.78386177452600e+00dB,1.16400876214788e+02°)
2.76906616681780e+00	(8.79269737034577e+00dB,1.16375221958221e+02°)
2.77119231948040e+00	(8.80153047027228e+00dB,1.16349567257396e+02°)
2.77332010465190e+00	(8.81036107525431e+00dB,1.16323912120151e+02°)
2.77544952358577e+00	(8.81918918626818e+00dB,1.16298256552552e+02°)
2.77758057753645e+00	(8.82801480394598e+00dB,1.16272600564142e+02°)
2.77971326775935e+00	(8.83683792902079e+00dB,1.16246944161608e+02°)
2.78184759551083e+00	(8.84565856242553e+00dB,1.16221287352834e+02°)
2.78398356204822e+00	(8.85447670499771e+00dB,1.16195630145004e+02°)
2.78612116862983e+00	(8.86329235758122e+00dB,1.16169972545282e+02°)
2.78826041651491e+00	(8.87210552090233e+00dB,1.16144314562552e+02°)
2.79040130696370e+00	(8.88091619580852e+00dB,1.16118656203124e+02°)
2.79254384123740e+00	(8.88972438304896e+00dB,1.16092997475964e+02°)
2.79468802059816e+00	(8.89853008363711e+00dB,1.16067338386680e+02°)
2.79683384630914e+00	(8.90733329815172e+00dB,1.16041678944447e+02°)
2.79898131963442e+00	(8.91613402764782e+00dB,1.16016019155904e+02°)
2.80113044183910e+00	(8.92493227270906e+00dB,1.15990359028705e+02°)
2.80328121418921e+00	(8.93372803435130e+00dB,1.15964698570109e+02°)
2.80543363795177e+00	(8.94252131323943e+00dB,1.15939037789329e+02°)
2.80758771439479e+00	(8.95131211036515e+00dB,1.15913376691043e+02°)
2.80974344478722e+00	(8.96010042646756e+00dB,1.15887715283890e+02°)
2.81190083039900e+00	(8.96888626251661e+00dB,1.15862053574771e+02°)
2.81405987250106e+00	(8.97766961913241e+00dB,1.15836391572528e+02°)
2.81622057236527e+00	(8.98645049728875e+00dB,1.15810729283219e+02°)
2.81838293126452e+00	(8.99522889772027e+00dB,1.15785066714984e+02°)
2.82054695047264e+00	(9.00400482141304e+00dB,1.15759403873840e+02°)
2.82271263126445e+00	(9.01277826905146e+00dB,1.15733740769066e+02°)
2.82487997491577e+00	(9.02154924162551e+00dB,1.15708077405844e+02°)
2.82704898270337e+00	(9.03031773985290e+00dB,1.15682413793009e+02°)
2.82921965590501e+00	(9.03908376475209e+00dB,1.15656749937288e+02°)
2.83139199579944e+00	(9.04784731683726e+00dB,1.15631085845862e+02°)
2.83356600366638e+00	(9.05660839727589e+00dB,1.15605421526617e+02°)
2.83574168078655e+00	(9.06536700685679e+00dB,1.15579756985532e+02°)
2.83791902844162e+00	(9.07412314624978e+00dB,1.15554092230917e+02°)
2.84009804791428e+00	(9.08287681653207e+00dB,1.15528427269792e+02°)
2.84227874048818e+00	(9.09162801844063e+00dB,1.15502762108458e+02°)
2.84446110744798e+00	(9.10037675269070e+00dB,1.15477096756205e+02°)
2.84664515007930e+00	(9.10912302059397e+00dB,1.15451431216875e+02°)
2.84883086966876e+00	(9.11786682249839e+00dB,1.15425765500578e+02°)
2.85101826750397e+00	(9.12660815944190e+00dB,1.15400099613953e+02°)
2.85320734487353e+00	(9.13534703237120e+00dB,1.15374433562958e+02°)
2.85539810306702e+00	(9.14408344206582e+00dB,1.15348767355202e+02°)
2.85759054337501e+00	(9.15281738944252e+00dB,1.15323100997376e+02°)
2.85978466708907e+00	(9.16154887521111e+00dB,1.15297434497943e+02°)
2.86198047550177e+00	(9.17027790047315e+00dB,1.15271767861886e+02°)
2.86417796990664e+00	(9.17900446595968e+00dB,1.15246101097752e+02°)
2.86637715159824e+00	(9.18772857243342e+00dB,1.15220434212379e+02°)
2.86857802187210e+00	(9.19645022099712e+00dB,1.15194767212507e+02°)
2.87078058202475e+00	(9.20516941234592e+00dB,1.15169100105177e+02°)
2.87298483335373e+00	(9.21388614744706e+00dB,1.15143432897065e+02°)
2.87519077715755e+00	(9.22260042727332e+00dB,1.15117765594825e+02°)
2.87739841473573e+00	(9.23131225232844e+00dB,1.15092098206561e+02°)
2.87960774738880e+00	(9.24002162381343e+00dB,1.15066430738531e+02°)
2.88181877641828e+00	(9.24872854252991e+00dB,1.15040763198066e+02°)
2.88403150312667e+00	(9.25743300931181e+00dB,1.15015095590810e+02°)
2.88624592881750e+00	(9.26613502506752e+00dB,1.14989427924709e+02°)
2.88846205479528e+00	(9.27483459073728e+00dB,1.14963760206023e+02°)
2.89067988236554e+00	(9.28353170711599e+00dB,1.14938092442246e+02°)
2.89289941283479e+00	(9.29222637513437e+00dB,1.14912424639979e+02°)
2.89512064751057e+00	(9.30091859555337e+00dB,1.14886756806021e+02°)
2.89734358770139e+00	(9.30960836934270e+00dB,1.14861088947318e+02°)
2.89956823471679e+00	(9.31829569754063e+00dB,1.14835421069658e+02°)
2.90179458986732e+00	(9.32698058079288e+00dB,1.14809753181285e+02°)
2.90402265446452e+00	(9.33566302010995e+00dB,1.14784085288066e+02°)
2.90625242982093e+00	(9.34434301636928e+00dB,1.14758417396585e+02°)
2.90848391725013e+00	(9.35302057062546e+00dB,1.14732749513825e+02°)
2.91071711806667e+00	(9.36169568339712e+00dB,1.14707081647139e+02°)
2.91295203358614e+00	(9.37036835595180e+00dB,1.14681413801605e+02°)
2.91518866512513e+00	(9.37903858887398e+00dB,1.14655745985307e+02°)
2.91742701400123e+00	(9.38770638331835e+00dB,1.14630078204905e+02°)
2.91966708153306e+00	(9.39637173991752e+00dB,1.14604410466922e+02°)
2.92190886904024e+00	(9.40503465988246e+00dB,1.14578742776599e+02°)
2.92415237784340e+00	(9.41369514396763e+00dB,1.14553075141331e+02°)
2.92639760926420e+00	(9.42235319292120e+00dB,1.14527407568988e+02°)
2.92864456462530e+00	(9.43100880791348e+00dB,1.14501740064615e+02°)
2.93089324525039e+00	(9.43966198965941e+00dB,1.14476072635400e+02°)
2.93314365246415e+00	(9.44831273915146e+00dB,1.14450405287691e+02°)
